time,breath,heart,delta,theta,alpha
5,0.23841059602649006,1.1904761904761905,161.7718204179062,69.42381514642345,124.34838458990681
6,0.22641509433962262,1.2351397251814111,158.83890160628908,55.48143656861093,82.28282900301741
7,0.21556886227544908,0.9970693170234458,242.39257306029205,141.09880163791902,101.43481279927347
8,0.20571428571428574,0.5016668803692784,147.2948160597517,201.00256526622334,410.63825147572857
9,0.21052631578947367,0.5984197071810362,73.07115586938409,66.3777469259533,53.03495435543575
10,0.2448979591836735,1.3358436435359513,110.99212573845273,40.397708186094754,57.51025098837003
11,0.2926829268292683,1.3513513513513513,76.93983202432602,35.692607323120974,69.6002019304701
12,0.36363636363636365,1.383099658961728,59.00911367801706,31.579289991674862,42.741091945076086
13,0.4,1.3084922010398614,32.615343518410015,13.23336034263866,38.05965755237976
14,0.4,1.361111111111111,41.39348890201376,46.82760826615651,69.55541180213521
15,0.3659628918746001,1.387028888463746,56.16430035722945,17.870334324727597,45.2606473949663
16,0.21773886562618955,0.8840213437965985,113.65216967660588,17.234925497023095,67.50651455771873
17,0.1549715524248171,0.3239216343805018,99.6022554380381,18.976979019152015,143.68078642751823
18,0.1202944269190326,0.19828922088823428,55.04541448140517,4.509244432493929,62.580757382298415
19,0.09829867674858223,0.14287529789595244,44.97908967640149,4.354658924169021,34.794855537823125
20,0.08310329798053175,0.11166842897818155,41.87055479840214,4.1920443407438865,24.941216870756122
21,0.07197684660878319,0.09165016927266872,39.8206056333481,3.6703854445484603,18.96139391469045
22,0.0634779713683276,0.07771803301126338,38.26327774703704,3.5984494298818985,15.886235740865189
23,0.056774193548387086,0.06746273293608289,37.56540335184501,3.3880636688341883,13.442273235573234
24,0.05135110871712003,0.059598411489134084,36.60146545496243,3.283651196808797,11.308235916319477
25,0.04687371957715316,0.05337619731234214,35.02756999925463,2.8679199249337186,10.338423873398943
26,0.04311449461068818,0.04833039095210223,33.88438154553706,2.870477051685372,9.048946839144907
27,0.039913474286511756,0.04415617954665797,33.10499499332161,2.7138588966834027,8.481841071559241
28,0.03715492042871062,0.04064568294239195,32.477426835337376,2.7821138199548567,7.41860826764987
29,0.034753022662373165,0.03765225979084766,31.714914003724076,2.8559614735946472,6.816345736568812
30,0.032642812303829254,0.03506950417886814,31.017451558028007,2.6056453022178614,6.258725366897912
31,0.030774197019422175,0.03281833171576659,29.5725011579716,2.542587209466735,6.030111814401571
32,0.029107933438501855,0.030838739401505524,29.234544131603386,2.376821153690881,5.660365442078013
33,0.027612840936519428,0.02908437809397347,28.33585996655843,2.548149409478732,5.01741783308288
34,0.026263832131870148,0.02751887783558438,28.088731491772645,2.5049176182744954,4.598378004046183
35,0.02504049380554218,0.02611329932506268,27.65410064368877,2.2564405817834263,4.530624574284389
36,0.023926046764545947,0.024844328460721085,26.607101574841764,1.7574813997687486,3.936994503983775
37,0.022906571623082777,0.02369297290317542,26.101142898856157,2.161539823881752,4.152849800011709
38,0.021970424428653736,0.022643605015502933,25.525347850202767,2.2263619718283967,3.9610105896149643
39,0.021107789955348906,0.021683248347341706,25.027339816464973,2.4270628359281528,3.771444201403865
40,0.020310336256790823,0.020801038300704608,24.713569553939468,2.0729969746173227,3.426744356695906
41,0.01957094467444486,0.01998780930934225,24.191645009978558,2.2023374054915745,3.3387131048668754
42,0.01888349674820904,0.019235775211469065,23.731858145638938,2.1663240535195305,3.434204739801368
43,0.01824270451283687,0.01853827916128115,23.37306757227541,2.0344447918774438,2.8606621702056203
44,0.017643974212653075,0.017889596046375324,22.93556990831844,2.0449233447033985,3.033792140339648
45,0.01708329600095571,0.017284774985035542,22.880502696008033,1.832772942891353,2.737001949196076
46,0.01655715402205691,0.016719512728291728,22.35809448825139,1.98476579928231,2.6639740689940017
47,0.01606245261295667,0.01619005111605875,21.823920893010868,2.0551027491617955,2.494952359995392
48,0.015596455351056578,0.015693093418933324,21.15968887689317,1.8844392759359212,2.5666822738050366
49,0.015156734412676544,0.01522573562859731,20.859888434617393,1.8153587089876473,2.3871716426973304
50,0.014741128263278613,0.01530208639870973,20.48240943202643,1.5906237802048262,2.14910388663984
51,0.014636485224720518,0.015772170540029568,20.422542909281336,1.7964688359014773,2.3097089212794786
52,0.01503408590165634,0.01627205229007217,20.022501504177654,1.8608428204262302,2.58303828607847
53,0.015453891449734884,0.016804657591569547,20.03640062165355,1.8089397235961238,2.246111006926834
54,0.015897815420880958,0.0173733084297861,19.548250438687695,1.8189732225933894,2.1460041275320156
55,0.01636799774234514,0.01798179218760126,19.50220588476138,2.103272168775913,2.2692298670681676
56,0.016866839212493094,0.01863444610415884,18.73530444124084,1.8857985398752286,2.4161188241952076
57,0.01739704250277453,0.01933626081892064,18.938736865758276,1.6335718206799619,2.4287103969908483
58,0.017961661143972005,0.020093008229633294,18.045439859576476,1.7243201626001616,2.609271925381947
59,0.018564158371475212,0.020911400596383092,18.478380006259517,2.3341886083256322,2.607703061435978
60,0.019208478224871667,0.021799290178612457,18.416674747411136,1.7609443582542976,2.654957653577755
61,0.019899131986139226,0.022765921986386002,18.103932374117758,1.91899594983807,2.660889807604917
62,0.02064130396099505,0.023822256897351363,17.64563412040331,2.1302935952140962,2.75260858249697
63,0.021440981849099847,0.024981389106141654,18.299541177518098,2.094712270806474,3.2567976376025602
64,0.022305118640156905,0.026259091679426583,17.37252352431273,2.0109978869895913,3.3636120005352894
65,0.023241835303546385,0.02767453855366791,17.71144402415828,2.0316066098090992,3.8210218692947846
66,0.024260676789224913,0.029251273344357093,16.581014824534805,1.9265164777020332,4.015137741077779
67,0.025372938448751044,0.031018529346926678,18.015460909198126,2.682196457084051,4.411629553673392
68,0.026592086561826603,0.03301305880372084,16.44015458597159,2.3426222100633116,4.4408718074565074
69,0.027934306217791267,0.03528171641439307,17.89372204895494,2.5186225568854397,5.030763614890293
70,0.029419223941161553,0.03788518668393892,16.86212632223435,2.256649504594944,5.596634964480204
71,0.0310708737343976,0.04090349301380242,17.896105845455374,2.8947660108173032,6.251930208889437
72,0.03291900788921051,0.044444368211794025,16.72851004861116,2.760672647072763,6.479578783708131
73,0.03500090519582403,0.04865638466811828,17.94737752550786,3.0525700644705216,7.9072720872672
74,0.03736391161502287,0.05375033229944196,17.041728691136,3.186799196612802,8.904864770154191
75,0.04006908462867013,0.06003559539591061,19.194791412894936,3.514234655627443,10.220521277931168
76,0.04319654427645789,0.06798543131846735,17.967868780492367,3.7705393232875544,12.133012698511479
77,0.04685354228936101,0.07836203001974118,20.876297015510346,3.877138398359275,14.915081933805133
78,0.05118700909010678,0.09247672913776064,20.91473965231981,4.3456343300145726,19.313774743973685
79,0.056403773217932524,0.11279323394625984,25.742421445862966,5.463805149291388,26.81371965388691
80,0.06280454791553873,0.14454984641712945,28.88559221104353,7.340494568237147,44.28178987541396
81,0.07084402100891658,0.2011960067803984,42.0370004652591,17.036314931105224,131.02022220743294
82,0.081243871690713,0.3308490597541802,115.78391551481525,45.87984848839299,137.42631133626872
83,0.09522245936627811,0.9304271927256408,43.03042329219174,55.87565186443587,193.07976160719136
84,0.11501090620662312,1.1614016458720466,73.80500046206973,56.37897766187526,239.98852600121933
85,0.14518147684605767,0.9569377990430482,32.100963895556475,68.42183709264195,227.7940042221696
86,0.1968103155751613,0.4889975550122215,105.61935475453042,134.11166199509896,329.66971866311223
87,0.285012285012285,0.43453984900347387,133.94564080743731,97.34597832221212,238.19195371268626
88,0.27951807228915665,0.7586996142923802,92.86863787872998,42.500099828939916,214.73721440520058
89,0.27423167848699764,1.0989010989010988,67.46688122452342,47.69115306774306,241.46467135095955
90,0.2691415313225058,1.1173184357541905,90.94679192376552,46.620827940995994,164.41895245663036
91,0.2691415313225058,1.1347608667777922,21.255979926926997,49.65963688214609,235.19293375454947
92,0.27423167848699764,1.1624781615374276,38.049871096990074,33.606939522203305,172.44505167121278
93,0.27951807228915665,1.147089669638175,38.095149248363036,39.015956903025696,219.0734413268183
94,0.285012285012285,1.1447368421052635,42.21658909650108,63.544283695655906,222.25158609332615
95,0.2689075630252101,1.1440899581589952,98.26438367058672,67.29855475762511,188.0827156649323
96,0.25196850393700787,1.1312795602709962,125.64338551556946,53.11970815653217,139.64509412083774
97,0.23703703703703705,1.1002444987775046,123.55820918521651,58.47349643396462,224.56131674330555
98,0.22377622377622378,1.1278195488721818,62.867968200621256,33.89085977057637,225.88665655028643
99,0.23709369024856597,1.1621693828479835,82.8080717897408,44.47265778133068,161.68212765007513
100,0.2567287784679089,1.1494252873563218,54.87716856690447,55.74276644369592,128.64749757357188
101,0.2799097065462754,1.153179576056526,81.80624758039728,44.23039027079214,172.66292852757334
102,0.3076923076923077,1.175006911805364,81.76773721590048,22.43564831511112,134.57283466227716
103,0.3008356545961003,1.1904761904761905,15.470820283136474,41.030039652728355,168.36594864745163
104,0.29427792915531337,1.1904761904761905,39.01941495354903,32.21243368147161,162.083407525987
105,0.288,1.1906459432482532,50.138749762595715,54.52829396897042,173.31503706674224
106,0.27616926503340755,1.1988011988011988,42.157757091047664,37.89527570514992,140.80268616814826
107,0.26215644820295986,1.1764705882352942,61.326519142263734,36.951134072376654,157.14399943423547
108,0.2494969818913481,1.1463960996178668,26.855636427615032,35.67313484115563,173.70670643590176
109,0.23800383877159312,1.160464185674271,45.58208037614076,49.64175368020187,192.87666173598456
110,0.24361493123772104,1.1764705882352942,59.83465297268263,25.41850998340501,161.28423858731708
111,0.25567010309278354,1.162165793362891,50.49506714245994,31.01309710197321,171.32903375771278
