time,breath,heart,delta,theta,alpha
5,0.2049335863377609,1.2840206707873136,24.594911454935016,15.66049139028138,10.459662659199727
6,0.2553191489361702,1.2917549702290847,96.97895491069148,37.494967349094836,61.265994182417806
7,0.3385579937304075,1.2793538616860172,190.4406285964832,58.92273198404727,81.97425101742684
8,0.5023255813953488,1.3463640881232402,179.4818780312308,42.802751151981184,49.20018084964029
9,0.4662576687116564,1.3965146109161677,273.34104934194784,93.7657853485505,104.85678660500783
10,0.37438423645320196,1.4328807500548744,159.3800450787684,105.39417721118829,54.94830015108928
11,0.32704402515723274,1.4198053452803956,75.6578206867046,10.075743787684871,10.543481927875616
12,0.31137724550898205,1.4122839279146744,184.79760722841365,39.921269307665796,37.40071100139589
13,0.29714285714285715,1.4188939524571993,108.7489866355406,26.879197347464945,32.43488797736141
14,0.2902208201892745,1.3837837837837839,50.0591382987152,24.136795312067896,65.34696996383104
15,0.33212996389891697,1.389703496090869,54.42423823687023,28.047651760293643,42.31006947213183
16,0.3881856540084388,1.3870027384352641,109.14520354998305,28.19590213303244,47.80265700539427
17,0.40236686390532544,1.398002166325671,65.89914726732447,10.097121256827403,22.909248393047875
18,0.2918454935622317,1.402655266881416,144.25340586165703,60.79972384572433,80.71433193601486
19,0.22895622895622897,1.4378906975304822,390.2580525550873,73.16904323256897,168.00348126249924
20,0.1883656509695291,1.46849965384235,135.57759015419353,51.17053096616378,75.18775045621813
21,0.16,1.4358514150187494,218.3752711863877,45.44299124724047,50.721313323110515
22,0.15255332902391724,1.527099725526075,860.9018405609409,162.11565347814027,105.27211796424291
23,0.1457689932056825,0.5712440402488895,632.0785207677077,128.62381865008564,131.1585783352314
24,0.13956238911886457,0.26842398673237755,267.2995096589149,41.95745909394287,254.56892245615524
25,0.13386273397617696,0.17542832816774293,200.9378499531016,27.432099624779443,64.9559636096436
26,0.12861035422343323,0.13028946225068605,188.92898480506906,14.73351774640305,42.61064176067994
27,0.12375458835867854,0.1036258480566455,119.09639234071733,17.933087078734026,86.20450805572005
28,0.11925214754926731,0.08602160801433127,105.77868160093304,18.514985841992036,181.78882354982406
29,0.12532637075718014,0.07353011303930498,66.86313761327244,6.1652998268627055,229.768631417343
30,0.13994169096209913,0.06420646968961961,59.4147264907754,5.074046649434712,229.46380416643774
31,0.15841584158415842,0.05698123030134315,52.53486716644676,4.506707166972516,229.49093124960854
32,0.18250950570342206,0.05121764106512935,48.340603646804595,4.375412643115931,228.5029550771153
33,0.21524663677130046,0.04651291090695993,43.322868801333826,3.610974847903738,228.86397542210563
34,0.26229508196721313,0.042599795459576144,41.59806083260672,3.4502753488946247,229.06928670705673
35,0.2647058823529412,0.039294004190264714,37.65517138906546,3.5961319164135443,228.55968085804722
36,0.23684210526315788,0.036464331698425695,36.48673421670776,3.084750356764494,228.520642106482
37,0.2142857142857143,0.034014827655390295,32.98138158053766,2.9992821851513023,228.68835500139207
38,0.1956521739130435,0.03187370082280059,32.144240777322594,2.5679375171537675,228.26287037228383
39,0.18181818181818182,0.029986165642161864,30.434139217049704,2.5011596108139713,228.79179961379714
40,0.18181818181818182,0.028309688436876042,29.426594552087664,2.399658724276116,229.19993031165797
41,0.18181818181818182,0.026810743842079154,27.175363205926388,2.410989537858553,229.40538306744705
42,0.18181818181818182,0.02546254986344661,27.425280610910377,2.2031786055216287,228.8356788931447
43,0.18181818181818182,0.024243453581296363,25.676855540982103,2.156123143768899,228.5376171502334
44,0.18181818181818182,0.023135759402078047,25.814325289260715,2.174349704216554,228.6568471800848
