time,breath,heart,delta,theta,alpha
82,0.26666666666666666,1.2807059008902546,54.83404087573995,37.2342098850117,42.92239479163695
83,0.26666666666666666,1.2101345232047007,40.22663785723495,24.365838314165337,52.87020018742443
84,0.26666666666666666,1.1218648018648019,38.20030892999624,12.251274739375322,64.73285845703164
85,0.26666666666666666,1.054186690213792,27.181337955924526,17.84535031027748,96.43527155418569
86,0.26666666666666666,1.070549587143745,19.03997745351068,16.941476039252645,91.10233091010366
87,0.26666666666666666,1.1058827891799692,22.030916459346734,17.554470404620783,99.64551849815385
88,0.2616822429906542,1.0747214447906215,11.554256921721038,21.101949301825712,46.871522818199544
89,0.24347826086956523,1.0930589008101599,24.139032322237117,13.312039055720682,52.15477452800253
90,0.22764227642276424,1.1534327393219381,27.208592602835758,11.86752431067938,17.419880869864055
91,0.21374045801526717,1.1620721745424465,31.85522696202106,12.88452295756484,14.339746391819551
92,0.2014388489208633,1.1171143277343447,13.698422671562753,14.522180432902996,25.074693546013265
93,0.2018111254851229,1.0623436123348018,22.3083158673092,13.127433949724399,22.76720830320734
94,0.20392156862745098,1.0438529004462225,25.276833278807295,13.62450638822084,24.538865942634757
95,0.2060766182298547,1.1076140993533437,24.371954002565328,14.375803533802507,17.94088027632564
96,0.2082777036048064,1.0916795345997774,39.686478302759156,17.74833535125176,21.091422935173014
97,0.21052631578947367,1.044647143542967,21.453545394841566,10.998996524952574,15.97709617130918
98,0.22857142857142856,1.0253479524184097,32.49857458364104,10.862526235766662,17.967761206934313
99,0.25,1.0529585445360368,21.152060347624644,13.708568446463271,17.71283008724996
100,0.27586206896551724,1.1050737474127803,27.99608383002272,14.162178076549207,20.424627685693537
101,0.3076923076923077,1.0973177821111888,17.584515485002,13.262046668708255,17.302169503443835
102,0.2843601895734597,1.0732051011061792,24.95302984116361,20.64275713573695,14.325222961275648
103,0.2643171806167401,1.0698120779606008,23.639035309185903,17.419536472868423,18.95421509272316
104,0.2469135802469136,1.0746268656716418,18.676379073969642,17.960476067431216,11.337576393574718
105,0.2324159021406728,1.0795071197755761,23.147007268491688,10.510053795513969,14.098228391871205
106,0.2215743440233236,1.1303667817429284,16.920375627871678,15.084571445030171,15.532366700282045
107,0.2116991643454039,1.2108070144634901,18.28314481073786,19.49405679905154,13.38255834044025
108,0.20266666666666666,1.1352715134107054,12.83418953698311,9.325572207651383,13.251014062716585
109,0.19437340153452687,1.0549094953989282,11.212949260653449,13.77843986730075,20.793945530572998
110,0.19672131147540986,1.0084836453308932,16.50369934001587,11.819135096203269,15.814035505700671
111,0.21052631578947367,1.0364884214684245,17.22133412038479,6.5933304815237115,19.593386669751652
112,0.22641509433962262,1.1249494073431627,69.91681176827223,26.720870898903954,54.97679681791666
113,0.24489795918367344,0.7915287164473145,118.25218711846532,29.235125719292913,24.570765979929703
114,0.26666666666666666,0.6174403740350728,119.7050628116435,11.761829338409319,14.51888184273852
115,0.2543352601156069,1.0735960506441036,200.38986537256812,13.72419358476947,26.258646948869647
116,0.24309392265193372,1.2286315019654448,193.75927919613193,21.721116536566967,22.99632413902597
117,0.23280423280423282,1.2238221403064162,106.1877852716826,17.020201120520937,27.78857528328149
118,0.22335025380710657,1.282597259450387,53.15003946546287,10.551521746745127,26.79376198925923
119,0.22742474916387959,1.2223493427350627,22.017318915013494,10.797164505289977,19.833013141614344
120,0.23367697594501718,1.1916757940854328,23.91740566360005,8.549449173241445,23.5995639047838
121,0.24028268551236748,1.1831311380704794,26.093184361663624,14.597459009899252,17.575615617049944
122,0.24727272727272728,1.0278372591006424,18.54855684056129,10.098389738530653,17.59596000203483
123,0.24765478424015008,0.9411764705882353,12.115471380441573,11.622009165204673,17.45305978608117
124,0.24399260628465802,0.9624199041736421,13.7790199421369,17.829866569107097,10.590142434446028
125,0.24043715846994534,1.0291686214873894,20.873756964122858,18.854086859483104,26.23610086785498
126,0.236983842010772,1.0310701956271577,22.489543928277378,19.435293395630296,19.29905104519594
127,0.2505800464037123,1.0294184277808343,19.334743910645052,13.662404100160892,24.93518451415915
128,0.288,1.0456604153386788,36.99676657061384,18.957488163919372,12.928245954712438
129,0.3385579937304075,1.0674635578643779,27.100531846081928,12.506690047145563,14.793040001106732
130,0.3921568627450981,1.0499739456388362,31.49073889874996,11.367847196059842,16.41586010743869
131,0.3389830508474576,1.047407085125253,19.854371685594664,11.124579504163474,12.115233291573702
132,0.29850746268656714,1.0362755562854093,14.457606739015223,13.366775496235954,17.74921422346667
133,0.26666666666666666,0.9992361514253415,17.19120343102591,17.04429425079111,14.84680045122746
134,0.26666666666666666,0.9889624724061811,17.10858600536155,9.594510507052254,13.45734145728893
135,0.26666666666666666,1.0078272437583145,11.836318240800793,8.968266109166649,16.97752448223828
