time,breath,heart,delta,theta,alpha
35,0.11428571428571428,1.2202470623681834,61.2199160612205,43.19182038182744,36.56818099906188
36,0.10050251256281408,1.2541410317084714,74.83678015439344,36.23472048779247,26.005019060232122
37,0.08968609865470853,1.226301534757749,48.918198437041674,38.59159339913335,22.505132181351524
38,0.08097165991902834,1.2007477710670118,50.90837594539725,36.4073248113823,24.439242066265297
39,0.07380073800738007,1.2048192771084338,42.264481626730756,29.72930683916875,20.42442090269483
40,0.07486090035407182,1.2155828939660223,42.54262356892057,32.902229159900024,16.28568969416797
41,0.08109589041095891,1.1812117843246248,39.92571280765244,33.47270521931198,30.04218639659457
42,0.08846383741781232,1.1627906976744187,27.822394264982318,27.7742568550793,24.528890525881753
43,0.09730440499671268,1.171875,57.59000380642479,32.65116110634981,40.321467253366194
44,0.10810810810810811,1.2261781651647214,80.31653105905589,33.51602543712921,36.74237744974988
45,0.12161051766639276,1.27831715210356,48.820992281535524,35.6412964418171,44.2454407648224
46,0.13896713615023473,1.25,41.617790871274785,34.79199320089705,37.80316483914798
47,0.16210295728368015,1.259904912836767,29.400136060642808,28.161032217465245,44.42720944056973
48,0.19448094612352165,1.1655666338997333,43.93261002159298,27.971486050256217,26.231622630425772
49,0.22442244224422442,1.0771992818671452,42.181382825082686,28.828064362557306,23.2886710035158
50,0.23050847457627122,1.0747126436781609,59.43006255421892,25.22552373379413,26.56929768717012
51,0.23693379790940766,1.0735468564650066,67.61369565731978,32.344680741883096,36.40526673154036
52,0.24372759856630827,1.1590077267181784,95.45767223240814,30.65582352350378,59.18978215397905
53,0.2510460251046025,1.2217058911707395,37.36772817220298,24.005434465968122,35.225779012626724
54,0.2597402597402597,1.2551310388380168,81.68093957547427,33.25288983280388,44.99064159746324
55,0.26905829596412556,1.25,64.27999496239298,25.721439558141274,34.68573973864193
56,0.27906976744186046,1.2138468454967792,33.85320974228277,28.150488170703014,55.765960845135325
57,0.28169014084507044,1.2413793103448265,50.25800027021289,39.59757508323932,55.11866599189569
58,0.2714932126696833,1.2048192771084338,64.84865279145758,28.283648486657967,31.941152049057422
