0.125 0.0
0.375 0.0
0.625 0.0
0.875 0.0
1.125 0.0
1.375 0.0
1.625 -6.0
1.875 -13.6
2.125 -82.6
2.375 12857.22
2.625 20577.02
2.875 26986.0
3.125 30312.2
3.375 30702.4
3.625 18293.3
3.875 26831.62
4.125 27932.8
4.375 24250.0
4.625 16840.2
4.875 11222.4
5.125 6828.4
5.375 3530.6
5.625 -17.2
5.875 -2155.0
6.125 -2964.6
6.375 -3689.2
6.625 -3561.2
6.875 -3376.4
7.125 -2160.2
7.375 -2861.8
7.625 -3174.2
7.875 -3886.0
8.125 -6026.8
8.375 -8057.6
8.625 -9795.8
8.875 -10791.0
9.125 -10882.6
9.375 -10341.6
9.625 -8075.0
9.875 -4842.8
10.125 -1624.4
10.375 -518.4
10.625 -2626.6
10.875 -5210.2
11.125 -7281.8
11.375 -8505.2
11.625 -8689.2
11.875 -8657.8
12.125 -8086.8
12.375 -6575.6
12.625 -3918.8
12.875 -2108.4
13.125 -2294.4
13.375 -3648.0
13.625 -5596.4
13.875 -6555.8
14.125 -6894.2
14.375 -7096.0
14.625 -7051.4
14.875 -7017.6
15.125 -6977.4
15.375 -6488.0
15.625 -5612.0
15.875 -3899.0
16.125 -551.4
16.375 1926.8
16.625 1740.6
16.875 -465.0
17.125 -2846.2
17.375 -5109.8
17.625 -5633.6
17.875 -5812.6
18.125 -5918.8
18.375 -5835.8
18.625 -5644.6
18.875 -5396.0
19.125 -4553.0
19.375 -3045.2
19.625 -1034.0
19.875 -717.4
20.125 -2017.4
20.375 -3631.8
20.625 -4395.4
20.875 -4754.8
21.125 -5055.8
21.375 -5190.4
21.625 -5145.2
21.875 -5125.4
22.125 -5064.4
22.375 -4963.2
22.625 -4922.6
22.875 -4857.0
23.125 -4635.2
23.375 -4279.6
23.625 -3458.6
23.875 -2071.0
24.125 -3.8
24.375 1007.2
24.625 188.8
24.875 -1643.0
25.125 -2901.0
25.375 -3434.2
25.625 -3846.6
25.875 -4164.2
26.125 -4257.6
26.375 -4247.0
26.625 -3846.6
26.875 -2538.4
27.125 396.2
27.375 3640.6
27.625 6159.4
27.875 6618.2
28.125 3328.6
28.375 256.4
28.625 -1655.0
28.875 -2703.2
29.125 -3355.2
29.375 -3683.0
29.625 -4175.8
29.875 -5022.8
30.125 -4834.8
30.375 -3737.0
30.625 -2773.2
30.875 -1381.2
31.125 788.0
31.375 1697.4
31.625 4304.2
31.875 9260.8
32.125 13316.4
32.375 13111.4
32.625 16735.2
32.875 18630.0
33.125 6762.2
33.375 -6340.2
33.625 -12535.0
33.875 -13761.0
34.125 -14031.6
34.375 -18520.4
34.625 -18681.2
34.875 -18467.2
35.125 -18708.8
35.375 -17176.4
35.625 -16329.0
35.875 -14023.4
36.125 -8568.0
36.375 -9966.6
36.625 -11104.2
36.875 -10648.4
37.125 -7069.0
37.375 -3830.4
37.625 586.8
37.875 3152.4
38.125 2708.0
38.375 54.4
38.625 -2773.8
38.875 -4029.6
39.125 -4959.4
39.375 -5834.8
39.625 -6029.0
39.875 -6323.2
40.125 -6731.4
40.375 -5982.6
40.625 -4765.8
40.875 -3173.0
41.125 -172.4
41.375 1809.0
41.625 1343.8
41.875 -638.4
42.125 -3085.4
42.375 -4183.8
42.625 -4860.2
42.875 -5542.8
43.125 -5676.2
43.375 -5790.8
43.625 -5896.4
43.875 -5803.2
44.125 -5141.8
44.375 -4121.0
44.625 -2560.6
44.875 -219.6
45.125 1309.0
45.375 1370.0
45.625 -584.6
45.875 -2730.4
46.125 -3487.4
46.375 -4123.2
46.625 -4592.4
46.875 -4809.8
47.125 -5405.6
47.375 -6195.0
47.625 -6168.2
47.875 -6103.2
48.125 -6454.4
48.375 -6110.6
48.625 -5932.6
48.875 -5744.2
49.125 -4200.6
49.375 -3019.2
49.625 -1243.6
49.875 1000.4
50.125 3137.8
