0.125 5.75
0.375 -22.25
0.625 -50.75
0.875 -70.0
1.125 -62.75
1.375 -58.5
1.625 -61.5
1.875 -51.25
2.125 -36.25
2.375 -22.25
2.625 3.0
2.875 18.5
3.125 26.5
3.375 20.0
3.625 15.0
3.875 -13.25
4.125 -55.25
4.375 -66.5
4.625 -74.25
4.875 -78.25
5.125 -61.0
5.375 -27.25
5.625 1.25
5.875 14.25
6.125 18.0
6.375 4.75
6.625 -32.0
6.875 -53.75
7.125 -65.75
7.375 -72.5
7.625 -56.5
7.875 -45.75
8.125 -38.25
8.375 -1.25
8.625 15.75
8.875 19.75
9.125 23.25
9.375 5.25
9.625 -38.5
9.875 -69.5
10.125 -75.0
10.375 -72.25
10.625 -65.25
10.875 -45.0
11.125 -13.0
11.375 11.5
11.625 23.75
11.875 26.5
12.125 -1.75
12.375 -43.75
12.625 -68.25
12.875 -81.0
13.125 -78.0
13.375 -66.5
13.625 -48.0
13.875 -37.5
14.125 -25.0
14.375 -13.75
14.625 56.5
14.875 121.75
15.125 122.25
15.375 100.5
15.625 69.0
15.875 -10.75
16.125 -84.5
16.375 -116.5
16.625 -115.5
16.875 -108.5
17.125 -91.25
17.375 -63.0
17.625 -23.25
17.875 25.25
18.125 61.75
18.375 80.75
18.625 70.5
18.875 35.75
19.125 -34.25
19.375 -98.25
19.625 -125.5
19.875 -103.0
20.125 -87.25
20.375 -56.0
20.625 5.5
20.875 51.0
21.125 61.25
21.375 53.25
21.625 -4.25
21.875 -71.5
22.125 -109.0
22.375 -108.75
22.625 -97.75
22.875 -87.0
23.125 -65.0
23.375 -13.25
23.625 36.5
23.875 65.75
24.125 75.75
24.375 44.0
24.625 -31.0
24.875 -84.5
25.125 -106.25
25.375 -103.75
25.625 -89.5
25.875 -72.25
26.125 -24.5
26.375 28.5
26.625 62.0
26.875 67.25
27.125 23.0
27.375 -39.75
27.625 -84.25
27.875 -100.25
28.125 -99.75
28.375 -75.75
28.625 -37.25
28.875 19.0
29.125 56.5
29.375 67.75
29.625 41.0
29.875 -24.5
30.125 -80.0
30.375 -107.75
30.625 -110.0
30.875 -89.0
31.125 -69.75
31.375 -2.0
31.625 53.75
31.875 70.75
32.125 63.0
32.375 35.0
32.625 -41.25
32.875 -111.5
33.125 -133.5
33.375 -126.5
33.625 -112.25
33.875 -82.5
34.125 -4.5
34.375 60.5
34.625 90.25
34.875 98.5
35.125 63.5
35.375 -43.0
35.625 -117.0
35.875 -135.75
36.125 -146.5
36.375 -120.25
36.625 -46.5
36.875 40.75
37.125 89.75
37.375 101.5
37.625 67.75
37.875 -25.75
38.125 -100.25
38.375 -132.75
