0.125 -58.78
0.375 -78.36
0.625 -40.96
0.875 -78.32
1.125 -29.08
1.375 -74.36
1.625 -21.96
1.875 -65.46
2.125 -20.22
2.375 -52.16
2.625 -23.7
2.875 -34.18
3.125 -30.22
3.375 -18.98
3.625 -36.88
3.875 -2.94
4.125 -40.64
4.375 7.24
4.625 -39.18
4.875 13.2
5.125 -36.34
5.375 11.66
5.625 -17.72
5.875 6.3
6.125 -8.22
6.375 20.04
6.625 63.86
6.875 47.08
7.125 74.24
7.375 38.2
7.625 78.2
7.875 31.5
8.125 86.54
8.375 39.58
8.625 82.44
8.875 46.84
9.125 76.58
9.375 59.8
9.625 66.7
9.875 73.66
10.125 57.24
10.375 84.18
10.625 49.92
10.875 91.56
11.125 45.04
11.375 94.38
11.625 45.52
11.875 90.34
12.125 52.32
12.375 78.94
12.625 57.66
12.875 69.64
13.125 74.34
13.375 59.8
13.625 86.68
13.875 53.28
14.125 91.5
14.375 43.34
14.625 92.54
14.875 48.3
15.125 92.34
15.375 52.42
15.625 84.48
15.875 62.52
16.125 72.92
16.375 47.28
16.625 -5.72
16.875 18.64
17.125 -16.82
17.375 25.74
17.625 -20.6
17.875 28.94
18.125 -22.7
18.375 22.34
18.625 -19.48
18.875 13.92
19.125 -8.24
19.375 4.38
19.625 4.42
19.875 -6.86
20.125 14.46
20.375 -17.4
20.625 27.36
20.875 -21.22
21.125 26.2
21.375 -23.06
21.625 24.3
21.875 -21.18
22.125 12.58
22.375 -12.78
22.625 2.54
22.875 -1.3
23.125 -8.26
23.375 10.64
23.625 -18.78
23.875 18.8
24.125 -24.16
24.375 26.68
24.625 -26.3
24.875 19.44
25.125 -24.38
25.375 14.0
25.625 -14.12
25.875 4.98
26.125 -3.16
26.375 -9.8
26.625 7.32
26.875 -21.28
27.125 15.8
27.375 -28.62
27.625 20.1
27.875 -28.78
28.125 16.86
28.375 -30.04
28.625 11.52
28.875 -18.18
29.125 0.48
29.375 -7.44
29.625 -12.38
29.875 4.7
30.125 -21.74
30.375 14.76
30.625 -27.66
30.875 20.48
31.125 -30.16
31.375 21.76
31.625 -25.6
31.875 15.34
32.125 -17.76
32.375 4.48
32.625 -6.74
32.875 -12.36
33.125 8.74
33.375 -14.26
33.625 16.86
33.875 -28.14
34.125 18.18
34.375 -32.26
34.625 17.66
34.875 -28.84
35.125 12.5
35.375 -21.42
35.625 3.34
35.875 -9.0
36.125 -8.8
36.375 4.92
36.625 -14.48
36.875 17.06
37.125 -34.48
37.375 21.48
37.625 -23.24
37.875 26.28
38.125 -23.42
38.375 18.98
38.625 -15.64
38.875 8.82
39.125 -6.48
39.375 -2.48
39.625 3.48
39.875 -17.0
40.125 14.66
40.375 -24.0
40.625 20.98
40.875 -28.16
41.125 20.62
41.375 -27.18
41.625 16.48
41.875 -23.08
42.125 5.76
42.375 -9.5
42.625 -3.84
42.875 0.9
43.125 -18.9
43.375 9.88
43.625 -27.98
43.875 16.52
44.125 -29.84
44.375 20.1
44.625 -28.78
44.875 15.28
45.125 -23.78
45.375 7.5
45.625 -12.22
45.875 -3.02
46.125 0.98
46.375 -12.76
46.625 15.64
46.875 -20.74
47.125 21.12
47.375 -26.76
47.625 23.62
47.875 -25.38
48.125 20.22
48.375 -20.72
48.625 9.94
48.875 -12.9
49.125 -2.02
49.375 1.72
49.625 -9.88
49.875 14.12
50.125 -19.1
50.375 22.38
50.625 -24.36
50.875 25.34
51.125 -24.54
51.375 23.26
51.625 -21.78
51.875 9.64
52.125 -13.02
52.375 -0.2
52.625 -0.12
52.875 -10.32
53.125 11.04
53.375 -20.3
53.625 19.82
53.875 -27.16
54.125 24.4
54.375 -24.64
54.625 22.0
54.875 -21.12
55.125 12.0
55.375 -14.8
55.625 -0.26
55.875 -4.1
56.125 -11.08
56.375 7.18
56.625 -22.48
56.875 18.36
57.125 -26.14
57.375 22.88
57.625 -29.7
57.875 18.92
58.125 -24.36
58.375 11.04
