0.125 -56.46
0.375 -76.72
0.625 -38.96
0.875 -76.76
1.125 -26.8
1.375 -71.4
1.625 -18.96
1.875 -63.28
2.125 -18.1
2.375 -48.64
2.625 -22.12
2.875 -33.5
3.125 -29.78
3.375 -16.98
3.625 -36.7
3.875 -2.8
4.125 -41.22
4.375 7.04
4.625 -40.94
4.875 10.18
5.125 -35.38
5.375 8.22
5.625 -25.46
5.875 2.56
6.125 -12.0
6.375 14.14
6.625 58.12
6.875 40.12
7.125 69.46
7.375 33.8
7.625 77.3
7.875 31.62
8.125 80.66
8.375 34.58
8.625 77.46
8.875 42.16
9.125 70.66
9.375 53.82
9.625 60.1
9.875 66.0
10.125 49.7
10.375 77.7
10.625 42.12
10.875 84.84
11.125 38.54
11.375 87.64
11.625 39.64
11.875 84.54
12.125 47.2
12.375 76.02
12.625 56.88
12.875 65.04
13.125 70.28
13.375 54.96
13.625 79.28
13.875 45.82
14.125 85.8
14.375 40.8
14.625 88.86
14.875 41.72
15.125 86.42
15.375 46.74
15.625 78.22
15.875 57.4
16.125 67.14
16.375 44.66
16.625 -6.74
16.875 17.36
17.125 -16.46
17.375 25.24
17.625 -21.8
17.875 28.8
18.125 -22.06
18.375 25.6
18.625 -16.6
18.875 16.36
19.125 -7.28
19.375 5.32
19.625 3.86
19.875 -6.86
20.125 14.8
20.375 -16.86
20.625 23.36
20.875 -23.4
21.125 26.76
21.375 -23.2
21.625 24.38
21.875 -18.26
22.125 16.7
22.375 -9.42
22.625 5.54
22.875 1.38
23.125 -6.3
23.375 13.12
23.625 -17.7
23.875 20.46
24.125 -24.0
24.375 25.3
24.625 -25.42
24.875 23.68
25.125 -20.78
25.375 16.76
25.625 -10.92
25.875 5.86
26.125 -0.48
26.375 -7.42
26.625 10.08
26.875 -18.3
27.125 19.3
27.375 -26.26
27.625 22.76
27.875 -27.94
28.125 21.4
28.375 -23.66
28.625 14.74
28.875 -14.96
29.125 4.12
29.375 -4.5
29.625 -8.4
29.875 6.94
30.125 -19.56
30.375 16.74
30.625 -27.04
30.875 21.26
31.125 -29.44
31.375 19.62
31.625 -26.12
31.875 14.4
32.125 -17.4
32.375 3.92
32.625 -6.46
32.875 -8.12
33.125 5.08
33.375 -19.76
33.625 14.96
33.875 -27.7
34.125 19.06
34.375 -30.7
34.625 19.34
34.875 -27.86
35.125 13.44
35.375 -20.02
35.625 3.6
35.875 -9.36
36.125 -8.5
36.375 3.86
36.625 -16.0
36.875 16.28
37.125 -25.14
37.375 21.52
37.625 -28.26
37.875 21.84
38.125 -26.24
38.375 16.16
38.625 -18.56
38.875 6.78
39.125 -7.98
39.375 -5.38
39.625 3.3
39.875 -16.08
40.125 14.3
40.375 -25.04
40.625 20.66
40.875 -29.18
41.125 21.38
41.375 -26.9
41.625 16.36
41.875 -20.34
42.125 6.48
42.375 -9.28
42.625 -3.94
42.875 2.74
43.125 -15.76
43.375 13.36
43.625 -25.1
43.875 19.54
44.125 -28.96
44.375 21.78
44.625 -27.34
44.875 17.02
45.125 -20.74
45.375 8.84
45.625 -10.44
45.875 -2.4
46.125 1.04
46.375 -13.02
46.625 15.58
46.875 -20.36
47.125 22.54
47.375 -26.22
47.625 24.7
47.875 -24.36
48.125 22.14
48.375 -18.02
48.625 12.72
48.875 -8.34
49.125 1.8
49.375 3.14
49.625 -10.6
49.875 13.04
50.125 -21.04
50.375 21.04
50.625 -25.6
50.875 24.46
51.125 -26.48
51.375 21.24
51.625 -20.22
51.875 13.28
52.125 -10.6
52.375 0.82
52.625 1.6
52.875 -10.12
53.125 12.54
53.375 -20.42
53.625 20.86
53.875 -26.74
54.125 24.06
54.375 -26.34
54.625 21.82
54.875 -21.5
55.125 12.88
55.375 -11.64
55.625 2.54
55.875 -0.26
56.125 -9.32
56.375 10.58
56.625 -19.52
56.875 19.6
57.125 -25.88
57.375 24.32
57.625 -27.34
57.875 21.9
58.125 -22.08
58.375 14.84
58.625 -12.46
58.875 2.64
59.125 -1.38
59.375 -8.36
59.625 10.22
59.875 -18.8
60.125 17.78
60.375 -56.48
60.625 -4.68
60.875 0.66
61.125 0.6
61.375 0.78
61.625 1.42
61.875 0.76
62.125 -5.96
62.375 -40.58
62.625 -73.82
62.875 -99.12
63.125 -91.62
63.375 -87.46
63.625 -93.02
63.875 -108.88
64.125 -165.46
64.375 -223.34
64.625 -307.52
64.875 -414.62
65.125 -430.66
65.375 -456.8
65.625 -517.5
65.875 -425.82
66.125 -459.74
66.375 -442.72
66.625 -396.44
66.875 -396.16
67.125 -410.58
67.375 -454.74
67.625 -487.44
67.875 -511.08
68.125 -521.46
68.375 -490.18
68.625 -449.08
68.875 -431.18
69.125 -452.66
69.375 -469.18
69.625 -441.7
69.875 -416.3
70.125 -393.44
70.375 -370.36
70.625 -354.9
70.875 -351.98
71.125 -367.08
71.375 -396.74
71.625 -425.1
71.875 -446.94
72.125 -461.34
72.375 -468.12
72.625 -467.26
72.875 -458.68
73.125 -415.28
73.375 -346.0
73.625 -311.62
73.875 -296.2
74.125 -282.82
74.375 -271.18
74.625 -263.48
74.875 -255.92
75.125 -264.2
75.375 -289.98
75.625 -317.0
75.875 -335.54
76.125 -348.9
76.375 -356.8
76.625 -358.3
76.875 -353.4
77.125 -345.36
77.375 -334.74
77.625 -284.78
77.875 -233.42
78.125 -209.9
78.375 -195.12
78.625 -185.9
78.875 -175.94
79.125 -168.3
79.375 -172.36
79.625 -199.92
79.875 -228.02
80.125 -247.54
80.375 -263.58
80.625 -273.74
80.875 -278.06
81.125 -275.48
81.375 -270.92
81.625 -262.66
81.875 -215.44
82.125 -171.26
82.375 -151.18
82.625 -139.92
82.875 -158.48
83.125 -189.8
83.375 -207.88
83.625 -212.72
83.875 -208.88
84.125 -204.28
84.375 -183.74
84.625 -154.96
84.875 -137.66
85.125 -124.4
85.375 -112.76
85.625 -101.9
85.875 -96.2
86.125 -113.8
86.375 -138.4
86.625 -159.04
86.875 -175.34
87.125 -185.42
87.375 -190.72
87.625 -191.18
87.875 -175.04
88.125 -137.1
88.375 -112.06
88.625 -92.98
88.875 -77.3
89.125 -71.58
89.375 -70.46
89.625 -89.0
89.875 -113.84
90.125 -131.8
90.375 -146.2
90.625 -155.74
90.875 -157.86
91.125 -157.68
91.375 -142.52
91.625 -104.78
91.875 -85.38
92.125 -72.36
92.375 -62.08
92.625 -55.06
92.875 -50.84
93.125 -53.94
93.375 -73.94
93.625 -92.24
93.875 -105.38
94.125 -118.2
94.375 -126.62
94.625 -130.64
94.875 -132.64
95.125 -122.56
95.375 -91.18
95.625 -69.78
95.875 -52.38
96.125 -37.94
96.375 -33.04
96.625 -52.68
96.875 -77.86
97.125 -97.26
97.375 -108.82
97.625 -114.76
97.875 -114.3
98.125 -88.92
98.375 -59.0
98.625 -39.38
98.875 -23.44
99.125 -11.0
99.375 -0.76
99.625 -2.98
99.875 -31.64
100.125 -60.2
100.375 -81.74
100.625 -93.94
100.875 -98.76
101.125 -91.76
101.375 -50.0
101.625 -26.22
101.875 -14.74
102.125 -8.92
102.375 -3.46
102.625 -8.82
102.875 -33.32
103.125 -49.84
103.375 -61.82
103.625 -71.88
103.875 -80.48
104.125 -88.04
104.375 -72.6
104.625 -38.58
104.875 -17.26
105.125 0.26
105.375 13.24
105.625 20.76
105.875 25.68
106.125 22.06
106.375 -2.2
106.625 -24.6
106.875 -44.72
107.125 -60.38
107.375 -68.5
107.625 -73.7
107.875 -76.98
108.125 -78.6
108.375 -76.9
108.625 -53.74
108.875 -16.82
109.125 0.48
109.375 8.6
109.625 19.42
109.875 29.94
110.125 36.0
110.375 19.48
110.625 -10.0
110.875 -24.84
111.125 -14.26
111.375 -8.08
111.625 -2.0
111.875 3.28
112.125 -1.42
112.375 -69.12
112.625 -177.86
112.875 -127.16
113.125 -104.66
113.375 -94.46
113.625 -85.46
113.875 -78.74
114.125 -74.3
114.375 -71.74
114.625 -69.48
114.875 -65.78
115.125 -56.9
115.375 -52.9
115.625 -47.86
115.875 -46.12
116.125 -42.76
116.375 -38.82
116.625 -42.54
116.875 -63.6
117.125 -67.1
117.375 -68.02
117.625 -83.34
117.875 -106.86
118.125 -124.68
118.375 -143.84
118.625 -161.64
118.875 -166.86
119.125 -145.32
119.375 -66.98
119.625 -31.48
119.875 -20.44
120.125 -10.76
120.375 -0.14
120.625 8.18
120.875 17.18
121.125 24.8
121.375 20.58
121.625 -1.62
121.875 -23.64
122.125 -42.84
122.375 -58.82
122.625 -55.18
122.875 -8.72
123.125 21.06
123.375 35.94
123.625 47.42
123.875 54.76
124.125 46.86
124.375 15.16
124.625 -13.6
124.875 -36.22
125.125 -47.0
125.375 -50.5
125.625 -49.5
125.875 -44.46
126.125 -23.62
126.375 31.62
126.625 57.16
126.875 59.68
127.125 38.88
127.375 17.6
127.625 2.9
127.875 -6.64
128.125 -5.2
128.375 19.38
128.625 34.02
128.875 40.24
129.125 36.38
129.375 53.54
129.625 72.78
129.875 86.24
130.125 89.78
130.375 89.74
130.625 85.96
130.875 64.16
131.125 36.76
131.375 13.8
131.625 -5.72
131.875 -18.64
132.125 -23.2
132.375 -26.52
132.625 -29.7
132.875 -29.78
133.125 -24.9
133.375 -3.42
133.625 28.44
133.875 43.88
134.125 52.16
134.375 61.7
134.625 65.98
134.875 69.02
135.125 67.68
135.375 48.94
135.625 26.86
135.875 8.52
136.125 -4.66
136.375 -14.8
136.625 -20.92
136.875 -24.78
137.125 -27.32
137.375 -27.4
137.625 -22.96
137.875 4.7
138.125 26.04
138.375 40.2
138.625 49.44
138.875 57.28
139.125 62.32
139.375 63.82
139.625 60.06
139.875 40.74
140.125 20.8
140.375 4.52
140.625 -9.36
140.875 -19.38
141.125 -27.28
141.375 -33.9
141.625 -36.56
141.875 -35.78
142.125 -25.1
142.375 3.4
142.625 20.82
142.875 33.08
143.125 43.92
143.375 54.62
143.625 65.94
