,64,128,256,512,1024,2048,4096,8192,16384,32768,65536
0.0031622776601683794,0.7160487122266604,0.8489576141271045,0.751813969292939,0.7925800812384981,0.8875998238910039,0.7443578754375777,0.832776848977295,0.7870040083134677,0.7666439321822767,0.7976638550827786,0.7404766548577986
0.003349654391578276,0.7163549866615395,0.8490036837637609,0.7518471763888239,0.7928952229547349,0.8873108769542419,0.7447556778114794,0.8323165890701428,0.784378626138394,0.7670737301251368,0.8039437769701525,0.742896451811117
0.0035481338923357532,0.7166776949838308,0.8490509160977432,0.7518785348774814,0.7932245188519353,0.8869770879114716,0.7451627577874395,0.831773314161073,0.7806218777668094,0.7658461542731938,0.809025519476597,0.7453926781290388
0.003758374042884443,0.7170175764822322,0.8490991730630386,0.7519074807724502,0.7935681848733397,0.8865943728288842,0.7455779610897155,0.831243536467877,0.7765653638307491,0.7646809656581348,0.8124127705220575,0.7505082099107349
0.003981071705534973,0.7173753815049293,0.8491482802869669,0.7519333684969853,0.7939263375642446,0.8861586020600754,0.7459999236948626,0.8313948803365646,0.7746112675247814,0.7646553678251783,0.814265082785068,0.7502425509853008
0.004216965034285823,0.7177518675479173,0.8491980210028094,0.7519554625633054,0.7940587502241349,0.8854570480609727,0.7464270747638012,0.8316487797141734,0.772802762722532,0.7656988517762254,0.8165035418538565,0.7503724717010247
0.0044668359215096305,0.7181477945145714,0.8492481290407319,0.7519547484766846,0.793451498909105,0.884465236295628,0.7466528526629346,0.832281308026729,0.7718485617053896,0.7670627641676651,0.8195426508324074,0.7505868907870098
0.0047315125896148025,0.7185639190392072,0.8492982807641327,0.7519456845026317,0.7927150506060139,0.8834129020810684,0.7467696801354734,0.8343123726931354,0.7726519943906591,0.7683432406250054,0.826782227382202,0.7505959160606414
0.005011872336272725,0.7190009887541019,0.8493480858013245,0.7519287648371404,0.7919152443128136,0.8823004196214519,0.7468495861443969,0.8365184048324883,0.7724411835760316,0.7729327629832667,0.8260803162089939,0.7521568777963242
0.005308844442309885,0.7192493856996787,0.8493970764074088,0.7519027341158978,0.7910477713073143,0.881129023409551,0.7458824291230833,0.8381652373461754,0.77293363932068,0.7827518543518095,0.8256095354153349,0.7532452250294615
0.005623413251903491,0.7194880966040376,0.8494446975803518,0.7518846239368304,0.7901068796407508,0.879900971631152,0.7448468414043274,0.8396966107681096,0.7724850153163656,0.7897505341488442,0.8288029887648666,0.7540709183155088
0.005956621435290103,0.7197388720382943,0.8494902978308273,0.75188230240461,0.7890864578313135,0.8794649664297838,0.7433913319297166,0.8411687699527164,0.7722614458817504,0.7912604904468736,0.8304521185794609,0.7567451883438042
