,1,2,5,10,15,30,60,120
awake,0.799280116238112,0.7655864741106023,0.6136843959140542,0.3961693548387097,0.294106463878327,0.29330030159414044,0.2257085020242915,0.0
LS,0.9727888864934785,0.9586342567640401,0.9149240056052603,0.7984015172040098,0.6080620535470854,0.1685216178521618,0.01317937951947749,0.0
DS,0.9652065245987898,0.9488950276243094,0.8455669560641936,0.6471174282678002,0.447156652360515,0.1138336600392047,0.0,0.022316684378320937
REM,0.9595740997229917,0.9372403047091413,0.8027181440443213,0.642298331015299,0.4491614255765199,0.1755300035932447,0.0,0.0
