,1,2,5,10,15,30,60,120
awake,0.726366643454039,0.6828864902506964,0.5200208913649025,0.40671641791044777,0.3627450980392157,0.13407258064516128,0.0,0.0
LS,0.9736440246592387,0.963873649680448,0.9257112154289916,0.8334943181818182,0.6711729735909455,0.24040374488004682,0.03090467516697025,0.0
DS,0.9804924242424242,0.9651515151515152,0.9009943181818182,0.7546137747336378,0.5010524301569078,0.11739683160571093,0.006242325010233319,0.0
REM,0.9688670411985019,0.9519350811485643,0.8238920099875156,0.5939408172851104,0.45428796223446105,0.1036319612590799,0.006770480704129994,0.0
