,1,2,5,10,15,30,60,120
awake,0.8285980110082561,0.7907805854390794,0.6487678258694021,0.42837732919254656,0.3165906652360515,0.15929721815519765,0.0,0.0
LS,0.9676039859603824,0.9612901924395852,0.9245370557146891,0.8198886003003125,0.6586927017429283,0.2606252341506057,0.047730220492866404,0.011366390383403617
DS,0.9355329572446556,0.9239904988123515,0.7851840855106889,0.574841245842153,0.309204510819872,0.11749598715890851,0.0,0.0
REM,0.9222080136402387,0.8892796248934356,0.8045609548167093,0.6324432386120235,0.4587892049598833,0.16030188679245283,0.030826945033436633,0.0
