3.125	4.875	71.5	-98.5	25
6.125	7.625	58.0	-100.25	25
8.875	10.625	58.5	-101.75	25
11.875	13.375	56.0	-105.0	25
15.125	17.125	290.0	-164.0	200
18.375	20.125	180.0	-177.75	200
21.125	22.625	130.5	-182.75	200
24.125	25.875	167.5	-178.25	200
26.875	28.375	132.5	-168.0	200
29.375	30.875	116.75	-175.25	200
31.875	33.625	118.5	-199.25	200
34.625	36.375	177.5	-211.5	200
37.375	38.875	169.0	-209.75	200
39.875	41.375	179.25	-202.0	200
42.375	44.125	164.25	-223.25	200
45.125	46.625	159.5	-210.0	200
47.625	49.125	156.0	-187.5	200
50.375	51.875	160.75	-192.5	200
53.125	54.625	138.75	-189.0	200
55.625	56.875	132.75	-173.75	200
58.375	59.625	148.0	-170.25	200
60.875	62.625	128.0	-182.5	200
63.875	65.125	125.5	-164.75	200
66.875	67.625	194.0	-85.75	200
69.375	71.625	122.25	-351.75	200
75.125	76.625	387.5	-306.75	200
78.875	80.625	267.75	-223.0	200
82.625	84.625	151.0	-170.5	200
87.125	89.625	171.25	-188.75	200
91.875	94.375	142.75	-158.0	200
96.375	99.125	118.0	-105.25	200
100.125	101.875	177.25	-179.5	200
104.375	106.375	145.0	-171.75	200
108.375	110.875	136.75	-187.25	200
113.875	116.625	139.0	-176.25	200
120.375	122.625	128.25	-168.25	200
125.125	127.625	132.0	-155.75	200
130.375	132.375	119.75	-131.0	200
134.375	136.625	77.0	-142.25	200
139.875	141.375	94.5	-101.5	200
143.125	147.625	21.5	-98.75	200
149.125	150.625	41.0	-111.5	200
152.125	152.875	21.0	-47.25	200
154.375	155.375	38.5	-109.5	200
156.875	157.875	41.25	-54.0	200
158.875	160.125	31.25	-95.5	200
161.375	163.125	54.0	-116.5	200
164.875	166.375	76.5	-107.25	200
167.625	169.125	53.25	-103.75	200
170.375	172.375	55.25	-114.25	200
173.625	175.375	71.75	-98.5	200
176.625	178.375	62.25	-101.75	200
179.875	181.625	70.75	-74.0	200
182.625	184.125	45.5	-92.5	200
185.125	186.625	41.25	-89.25	200
187.875	189.375	36.25	-115.0	200
190.875	192.125	58.75	-89.0	200
193.625	195.625	69.25	-164.75	200
196.625	198.125	155.5	-201.25	200
199.375	201.125	156.25	-197.25	200
202.375	204.125	147.0	-201.75	200
205.375	206.875	142.0	-192.5	200
208.375	209.875	145.25	-150.0	200
211.375	212.625	133.25	-135.5	200
214.125	215.875	138.75	-146.0	200
217.125	218.625	129.75	-189.25	200
219.875	221.375	132.5	-202.0	200
222.375	224.125	137.25	-209.25	200
225.375	226.875	158.75	-174.0	200
228.125	229.625	157.25	-174.75	200
230.875	232.375	158.75	-157.25	200
233.625	235.125	121.75	-172.0	200
236.125	237.875	141.25	-213.5	200
239.125	240.875	127.5	-243.5	200
241.875	243.375	153.5	-244.75	200
244.625	246.375	188.0	-204.5	200
247.625	249.125	197.25	-190.25	200
250.375	251.875	184.75	-217.75	200
253.125	254.875	148.75	-169.75	200
256.125	257.625	146.25	-154.75	200
259.125	260.625	113.0	-143.75	200
261.625	263.375	108.0	-158.25	200
264.875	266.625	157.5	-173.5	200
267.875	269.125	156.5	-181.25	200
270.375	271.875	153.75	-203.25	200
273.125	274.625	132.25	-192.75	200
275.875	277.625	126.0	-230.25	200
278.875	280.375	154.25	-188.75	200
281.625	282.875	152.0	-158.5	200
284.375	286.125	166.0	-177.25	200
287.875	289.375	160.5	-174.75	200
290.625	292.125	122.75	-207.0	200
293.375	294.625	123.0	-178.75	200
296.375	297.875	150.0	-181.0	200
299.125	300.625	138.0	-201.25	200
301.875	303.625	156.0	-195.75	200
304.875	306.125	134.0	-177.25	200
307.625	309.125	147.25	-173.25	200
310.125	311.625	98.25	-175.0	200
313.375	314.625	149.75	-127.75	200
316.125	317.375	143.5	-128.0	200
318.625	320.125	160.0	-178.0	200
321.125	322.625	132.25	-173.25	200
323.875	325.875	177.5	-237.25	200
326.875	328.625	144.5	-236.0	200
329.875	331.625	145.0	-209.25	200
333.125	334.625	172.75	-186.75	200
336.125	337.625	181.5	-171.0	200
338.875	340.375	148.0	-187.5	200
341.875	343.375	148.0	-154.0	200
344.375	345.875	117.75	-162.25	200
347.125	348.625	118.25	-188.75	200
350.125	351.625	130.5	-166.25	200
352.625	354.375	144.5	-195.75	200
355.375	357.125	138.5	-206.75	200
358.125	359.875	164.0	-193.0	200
